1.207579158136617092e+00,8.737737462141765832e-01
1.220158107700540118e+00,8.820096301867345057e-01
1.232737057264463365e+00,8.900037454188290953e-01
1.245316006828386390e+00,8.977510325427949800e-01
1.257894956392309416e+00,9.052465884051459355e-01
1.270473905956232663e+00,9.124856691697151856e-01
1.283052855520155688e+00,9.194636933199635820e-01
1.295631805084078714e+00,9.261762445585618453e-01
1.308210754648001739e+00,9.326190746024040079e-01
1.320789704211924986e+00,9.387881058712888027e-01
1.333368653775848012e+00,9.446794340685650271e-01
1.345947603339771037e+00,9.502893306521090766e-01
1.358526552903694284e+00,9.556142451940677907e-01
1.371105502467617310e+00,9.606508076278769126e-01
1.383684452031540335e+00,9.653958303811309705e-01
1.396263401595463582e+00,9.698463103929541029e-01
1.408842351159386608e+00,9.739994310145976275e-01
1.421421300723309633e+00,9.778525637920584268e-01
1.434000250287232880e+00,9.814032701295921646e-01
1.446579199851155906e+00,9.846493028330676189e-01
1.459158149415078931e+00,9.875886075321861357e-01
1.471737098979002178e+00,9.902193239806633684e-01
1.484316048542925204e+00,9.925397872335556260e-01
1.496894998106848229e+00,9.945485287009806497e-01
1.509473947670771476e+00,9.962442770775675749e-01
1.522052897234694502e+00,9.976259591470495458e-01
1.534631846798617527e+00,9.986927004614881698e-01
1.547210796362540552e+00,9.994438258946989340e-01
1.559789745926463800e+00,9.998788600695303064e-01
1.572368695490386825e+00,9.999975276587229622e-01
1.584947645054309850e+00,9.997997535591608420e-01
1.597526594618233098e+00,9.992856629394030188e-01
1.610105544182156123e+00,9.984555811604659548e-01
1.622684493746079148e+00,9.973100335699075503e-01
1.635263443310002396e+00,9.958497451693404390e-01
1.647842392873925421e+00,9.940756401555899124e-01
1.660421342437848446e+00,9.919888413357808021e-01
1.673000292001771694e+00,9.895906694167290185e-01
1.685579241565694719e+00,9.868826421690833905e-01
1.698158191129617745e+00,9.838664734667494915e-01
1.710737140693540770e+00,9.805440722022015221e-01
1.723316090257464017e+00,9.769175410783702551e-01
1.735895039821387043e+00,9.729891752778713210e-01
1.748473989385310068e+00,9.687614610104137158e-01
1.761052938949233315e+00,9.642370739393129053e-01
1.773631888513156341e+00,9.594188774880980652e-01
1.786210838077079366e+00,9.543099210282910416e-01
1.798789787641002613e+00,9.489134379494995608e-01
1.811368737204925639e+00,9.432328436130493765e-01
1.823947686768848664e+00,9.372717331904472093e-01
1.836526636332771911e+00,9.310338793880458264e-01
1.849105585896694937e+00,9.245232300593489994e-01
1.861684535460617962e+00,9.177439057064682437e-01
1.874263485024541209e+00,9.107001968723126284e-01
1.886842434588464235e+00,9.033965614251622256e-01
1.899421384152387260e+00,8.958376217373429373e-01
1.912000333716310507e+00,8.880281617597894916e-01
1.924579283280233533e+00,8.799731239943487937e-01
1.937158232844156558e+00,8.716776063657352136e-01
1.949737182408079583e+00,8.631468589951236670e-01
1.962316131972002831e+00,8.543862808774193018e-01
1.974895081535925856e+00,8.454014164643055551e-01
1.987474031099848881e+00,8.361979521552364014e-01
2.000052980663772129e+00,8.267817126985897991e-01
2.012631930227695154e+00,8.171586575052640633e-01
2.025210879791618179e+00,8.073348768770464146e-01
2.037789829355541205e+00,7.973165881521434573e-01
2.050368778919464230e+00,7.871101317703121936e-01
2.062947728483387699e+00,7.767219672600792491e-01
2.075526678047310725e+00,7.661586691505960500e-01
2.088105627611233750e+00,7.554269228107045597e-01
2.100684577175156775e+00,7.445335202178585687e-01
2.113263526739079801e+00,7.334853556595741786e-01
2.125842476303002826e+00,7.222894213701267496e-01
2.138421425866926295e+00,7.109528031052597674e-01
2.151000375430849321e+00,6.994826756577082749e-01
2.163579324994772346e+00,6.878862983163663847e-01
2.176158274558695371e+00,6.761710102719824533e-01
2.188737224122618397e+00,6.643442259722847076e-01
2.201316173686541422e+00,6.524134304294770814e-01
2.213895123250464891e+00,6.403861744830745550e-01
2.226474072814387917e+00,6.282700700210825939e-01
2.239053022378310942e+00,6.160727851625309448e-01
2.251631971942233967e+00,6.038020394044278927e-01
2.264210921506156993e+00,5.914655987361936429e-01
2.276789871070080018e+00,5.790712707246707946e-01
2.289368820634003043e+00,5.666268995728203084e-01
2.301947770197926513e+00,5.541403611552309094e-01
2.314526719761849538e+00,5.416195580335865234e-01
2.327105669325772563e+00,5.290724144552381158e-01
2.339684618889695589e+00,5.165068713380570609e-01
2.352263568453618614e+00,5.039308812447345076e-01
2.364842518017541639e+00,4.913524033497117527e-01
2.377421467581465109e+00,4.787793984019258486e-01
2.390000417145388134e+00,4.662198236865608414e-01
2.402579366709311159e+00,4.536816279889865355e-01
2.415158316273234185e+00,4.411727465640809531e-01
2.427737265837157210e+00,4.287010961141148879e-01
2.440316215401080235e+00,4.162745697783772902e-01
2.452895164965003261e+00,4.039010321377140555e-01
2.465474114528926730e+00,3.915883142371404668e-01
2.478053064092849755e+00,3.793442086296804905e-01
2.490632013656772781e+00,3.671764644445620895e-01
2.503210963220695806e+00,3.550927824828996604e-01
2.515789912784618831e+00,3.431008103439610046e-01
2.528368862348541857e+00,3.312081375851042009e-01
2.540947811912465326e+00,3.194222909184495363e-01
2.553526761476388351e+00,3.077507294473256216e-01
2.566105711040311377e+00,2.962008399455020591e-01
2.578684660604234402e+00,2.847799321822012120e-01
2.591263610168157427e+00,2.734952342958433258e-01
2.603842559732080453e+00,2.623538882194553779e-01
2.616421509296003478e+00,2.513629451606383403e-01
2.629000458859926947e+00,2.405293611389521802e-01
2.641579408423849973e+00,2.298599925835466962e-01
2.654158357987772998e+00,2.193615919938176617e-01
2.666737307551696023e+00,2.090408036658427116e-01
2.679316257115619049e+00,1.989041594872955343e-01
2.691895206679542074e+00,1.889580748035023794e-01
2.704474156243465544e+00,1.792088443572559253e-01
2.717053105807388569e+00,1.696626383049593956e-01
2.729632055371311594e+00,1.603254983116152999e-01
2.742211004935234619e+00,1.512033337271387889e-01
2.754789954499157645e+00,1.423019178464093037e-01
2.767368904063080670e+00,1.336268842554304559e-01
2.779947853627004140e+00,1.251837232659087917e-01
2.792526803190927165e+00,1.169777784405110765e-01
2.805105752754850190e+00,1.090142432109936499e-01
2.817684702318773216e+00,1.012981575913506765e-01
2.830263651882696241e+00,9.383440498805725727e-02
2.842842601446619266e+00,8.662770910942706182e-02
2.855421551010542291e+00,7.968263097604119660e-02
2.868000500574465761e+00,7.300356603413968304e-02
2.880579450138388786e+00,6.659474137380368142e-02
2.893158399702311812e+00,6.046021305368570048e-02
2.905737349266234837e+00,5.460386353398597598e-02
2.918316298830157862e+00,4.902939921929540257e-02
2.930895248394080888e+00,4.374034811286213464e-02
2.943474197958004357e+00,3.874005758376571074e-02
2.956053147521927382e+00,3.403169224841311180e-02
2.968632097085850408e+00,2.961823196769459987e-02
2.981211046649773433e+00,2.550246996107073325e-02
2.993789996213696458e+00,2.168701103878123773e-02
3.006368945777619484e+00,1.817426995329579284e-02
3.018947895341542953e+00,1.496646987104963654e-02
3.031526844905465978e+00,1.206564096543198683e-02
3.044105794469389004e+00,9.473619131916015401e-03
3.056684744033312029e+00,7.192044826145820892e-03
3.069263693597235054e+00,5.222362025714094406e-03
3.081842643161158080e+00,3.565817316288160798e-03
3.094421592725081105e+00,2.223459102662749508e-03
3.107000542289004574e+00,1.196136945238702835e-03
3.119579491852927600e+00,4.845010223477988790e-04
3.132158441416850625e+00,8.900171876344204521e-05
3.144737390980773650e+00,9.889340658372126365e-06
3.157316340544696676e+00,2.472139571892230446e-04
3.169895290108619701e+00,8.008253688084296688e-04
3.182474239672543170e+00,1.670373202323530495e-03
3.195053189236466196e+00,2.855307132643500855e-03
3.207632138800389221e+00,4.354877231072257736e-03
3.220211088364312246e+00,6.168134439928309523e-03
3.232790037928235272e+00,8.293931173190572173e-03
3.245368987492158297e+00,1.073092204279008262e-02
3.257947937056081322e+00,1.347756471008795288e-02
3.270526886620004792e+00,1.653212086200079797e-02
3.283105836183927817e+00,1.989265731115519645e-02
3.295684785747850842e+00,2.355704721937651805e-02
3.308263735311773868e+00,2.752297144373571508e-02
3.320842684875696893e+00,3.178792000430367276e-02
3.333421634439619918e+00,3.634919367268364676e-02
3.346000584003543388e+00,4.120390568031666312e-02
3.358579533567466413e+00,4.634898354547772187e-02
3.371158483131389438e+00,5.178117101780900511e-02
3.383737432695312464e+00,5.749703013915614253e-02
3.396316382259235489e+00,6.349294341940568687e-02
3.408895331823158514e+00,6.976511612594588074e-02
3.421474281387081540e+00,7.630957868530158228e-02
3.434053230951005009e+00,8.312218919542409268e-02
3.446632180514928034e+00,9.019863604704407567e-02
3.459211130078851060e+00,9.753444065243238592e-02
3.471790079642774085e+00,1.051249602798367405e-01
3.484369029206697110e+00,1.129653909918044014e-01
3.496947978770620136e+00,1.210507706855291493e-01
3.509526928334543605e+00,1.293759822332997689e-01
3.522105877898466630e+00,1.379357567210597324e-01
3.534684827462389656e+00,1.467246767830335807e-01
3.547263777026312681e+00,1.557371800303036513e-01
3.559842726590235706e+00,1.649675625711710114e-01
3.572421676154158732e+00,1.744099826210717130e-01
3.585000625718082201e+00,1.840584641997638216e-01
3.597579575282005226e+00,1.939069009134430088e-01
3.610158524845928252e+00,2.039490598193992033e-01
3.622737474409851277e+00,2.141785853707603438e-01
3.635316423973774302e+00,2.245890034388326184e-01
3.647895373537697328e+00,2.351737254104893093e-01
3.660474323101620353e+00,2.459260523580148738e-01
3.673053272665543822e+00,2.568391792787664829e-01
3.685632222229466848e+00,2.679061994019666937e-01
3.698211171793389873e+00,2.791201085599080423e-01
3.710790121357312898e+00,2.904738096207946096e-01
3.723369070921235924e+00,3.019601169804210783e-01
3.735948020485158949e+00,3.135717611098451374e-01
3.748526970049082419e+00,3.253013931561742900e-01
3.761105919613005444e+00,3.371415895935544471e-01
3.773684869176928469e+00,3.490848569214213271e-01
3.786263818740851494e+00,3.611236364070342653e-01
3.798842768304774520e+00,3.732503088692971094e-01
3.811421717868697545e+00,3.854571995008344576e-01
3.824000667432621015e+00,3.977365827252743458e-01
3.836579616996544040e+00,4.100806870866599008e-01
3.849158566560467065e+00,4.224817001679008199e-01
3.861737516124390091e+00,4.349317735351458380e-01
3.874316465688313116e+00,4.474230277049504045e-01
3.886895415252236141e+00,4.599475571310958633e-01
3.899474364816159166e+00,4.724974352079028272e-01
3.912053314380082636e+00,4.850647192868731694e-01
3.924632263944005661e+00,4.976414557034836705e-01
3.937211213507928687e+00,5.102196848109553651e-01
3.949790163071851712e+00,5.227914460178052503e-01
3.962369112635774737e+00,5.353487828259967385e-01
3.974948062199697763e+00,5.478837478665014027e-01
3.987527011763621232e+00,5.603884079290804010e-01
4.000105961327544257e+00,5.728548489831054580e-01
4.012684910891467283e+00,5.852751811862445530e-01
4.025263860455390308e+00,5.976415438778346356e-01
4.037842810019313333e+00,6.099461105537884453e-01
4.050421759583236359e+00,6.221810938198828467e-01
4.063000709147159384e+00,6.343387503202966293e-01
4.075579658711082409e+00,6.464113856382744938e-01
4.088158608275005435e+00,6.583913591658205888e-01
4.100737557838928460e+00,6.702710889393360683e-01
4.113316507402852373e+00,6.820430564381418925e-01
4.125895456966775399e+00,6.936998113428464174e-01
4.138474406530698424e+00,7.052339762505567267e-01
4.151053356094621449e+00,7.166382513439339963e-01
4.163632305658544475e+00,7.279054190111503564e-01
4.176211255222467500e+00,7.390283484138177039e-01
4.188790204786390525e+00,7.499999999999995559e-01
4.201369154350313551e+00,7.608134299594483396e-01
4.213948103914236576e+00,7.714617946182491526e-01
4.226527053478159601e+00,7.819383547700883286e-01
4.239106003042082627e+00,7.922364799414067793e-01
4.251684952606005652e+00,8.023496525877369390e-01
4.264263902169928677e+00,8.122714722185687686e-01
4.276842851733852591e+00,8.219956594481341305e-01
4.289421801297775616e+00,8.315160599695432531e-01
4.302000750861698641e+00,8.408266484497662896e-01
4.314579700425621667e+00,8.499215323429823998e-01
4.327158649989544692e+00,8.587949556198937184e-01
4.339737599553467717e+00,8.674413024106375492e-01
4.352316549117390743e+00,8.758551005589961802e-01
4.364895498681313768e+00,8.840310250856494578e-01
4.377474448245236793e+00,8.919639015582825348e-01
4.390053397809159819e+00,8.996487093664146117e-01
4.402632347373082844e+00,9.070805848988758857e-01
4.415211296937005869e+00,9.142548246219206476e-01
4.427790246500929783e+00,9.211668880560307526e-01
4.440369196064852808e+00,9.278124006495233056e-01
4.452948145628775833e+00,9.341871565471461247e-01
4.465527095192698859e+00,9.402871212519072763e-01
4.478106044756621884e+00,9.461084341784518070e-01
4.490684994320544909e+00,9.516474110963760724e-01
4.503263943884467935e+00,9.569005464619263490e-01
4.515842893448390960e+00,9.618645156366110172e-01
4.528421843012313985e+00,9.665361769913184409e-01
4.541000792576237011e+00,9.709125738946121631e-01
4.553579742140160036e+00,9.749909365839433129e-01
4.566158691704083061e+00,9.787686839185951726e-01
4.578737641268006087e+00,9.822434250132532352e-01
4.591316590831930000e+00,9.854129607511638023e-01
4.603895540395853025e+00,9.882752851759245560e-01
4.616474489959776051e+00,9.908285867610290287e-01
4.629053439523699076e+00,9.930712495563556175e-01
4.641632389087622101e+00,9.950018542108818309e-01
4.654211338651545127e+00,9.966191788709714006e-01
4.666790288215468152e+00,9.979221999536697085e-01
4.679369237779391177e+00,9.989100927945152586e-01
4.691948187343314203e+00,9.995822321694587398e-01
4.704527136907237228e+00,9.999381926905590579e-01
4.717106086471160253e+00,9.999777490752054243e-01
4.729685036035083279e+00,9.997008762886956390e-01
4.742263985599006304e+00,9.991077495600805269e-01
4.754842935162930218e+00,9.981987442712633163e-01
4.767421884726853243e+00,9.969744357194260109e-01
4.780000834290776268e+00,9.954355987529317495e-01
4.792579783854699293e+00,9.935832072809329674e-01
4.805158733418622319e+00,9.914184336569975553e-01
4.817737682982545344e+00,9.889426479371425938e-01
4.830316632546468369e+00,9.861574170127445083e-01
4.842895582110391395e+00,9.830645036188742081e-01
4.855474531674314420e+00,9.796658652186852612e-01
4.868053481238237445e+00,9.759636527645635384e-01
4.880632430802160471e+00,9.719602093368167051e-01
4.893211380366083496e+00,9.676580686607718640e-01
4.905790329930006521e+00,9.630599535032132730e-01
4.918369279493930435e+00,9.581687739491815403e-01
4.930948229057853460e+00,9.529876255602199864e-01
4.943527178621776486e+00,9.475197874152341271e-01
4.956106128185699511e+00,9.417687200352078403e-01
4.968685077749622536e+00,9.357380631930863890e-01
4.981264027313545562e+00,9.294316336102131926e-01
4.993842976877468587e+00,9.228534225407782898e-01
5.006421926441391612e+00,9.160075932458071613e-01
5.019000876005314637e+00,9.088984783582892968e-01
5.031579825569237663e+00,9.015305771411133984e-01
5.044158775133160688e+00,8.939085526395439407e-01
5.056737724697083713e+00,8.860372287300437577e-01
5.069316674261006739e+00,8.779215870673066080e-01
5.081895623824930652e+00,8.695667639314356157e-01
5.094474573388853678e+00,8.609780469772624345e-01
5.107053522952776703e+00,8.521608718878583844e-01
5.119632472516699728e+00,8.431208189343669668e-01
5.132211422080622754e+00,8.338636094443245828e-01
5.144790371644545779e+00,8.243951021807089941e-01
5.157369321208468804e+00,8.147212896340084720e-01
5.169948270772391830e+00,8.048482942296539822e-01
5.182527220336314855e+00,7.947823644532201470e-01
5.195106169900237880e+00,7.845298708958424738e-01
5.207685119464160906e+00,7.740973022223556210e-01
5.220264069028083931e+00,7.634912610647055509e-01
5.232843018592006956e+00,7.527184598432331564e-01
5.245421968155930870e+00,7.417857165184723600e-01
5.258000917719853895e+00,7.306999502761587495e-01
5.270579867283776920e+00,7.194681771481655774e-01
5.283158816847699946e+00,7.080975055721542288e-01
5.295737766411622971e+00,6.965951318927399161e-01
5.308316715975545996e+00,6.849683358070219885e-01
5.320895665539469022e+00,6.732244757573622174e-01
5.333474615103392047e+00,6.613709842743253908e-01
5.346053564667315072e+00,6.494153632727306391e-01
5.358632514231238098e+00,6.373651793037923285e-01
5.371211463795161123e+00,6.252280587663501255e-01
5.383790413359084148e+00,6.130116830802253558e-01
5.396369362923008062e+00,6.007237838247527772e-01
5.408948312486931087e+00,5.883721378455710749e-01
5.421527262050854112e+00,5.759645623327581676e-01
5.434106211614777138e+00,5.635089098734397117e-01
5.446685161178700163e+00,5.510130634819925266e-01
5.459264110742623188e+00,5.384849316109900919e-01
5.471843060306546214e+00,5.259324431460510318e-01
5.484422009870469239e+00,5.133635423877529469e-01
5.497000959434392264e+00,5.007861840237930462e-01
5.509579908998315290e+00,4.882083280945723747e-01
5.522158858562238315e+00,4.756379349553947478e-01
5.534737808126161340e+00,4.630829602384650134e-01
5.547316757690084366e+00,4.505513498178760345e-01
5.559895707254008279e+00,4.380510347807726190e-01
5.572474656817931304e+00,4.255899264078757405e-01
5.585053606381854330e+00,4.131759111665351814e-01
5.597632555945777355e+00,4.008168457194938861e-01
5.610211505509700380e+00,3.885205519525118389e-01
5.622790455073623406e+00,3.762948120239992811e-01
5.635369404637546431e+00,3.641473634397942583e-01
5.647948354201469456e+00,3.520858941561994526e-01
5.660527303765392482e+00,3.401180377143780409e-01
5.673106253329315507e+00,3.282513684091891148e-01
5.685685202893238532e+00,3.164933964955181644e-01
5.698264152457161558e+00,3.048515634351381398e-01
5.710843102021084583e+00,2.933332371871090194e-01
5.723422051585008496e+00,2.819457075446946681e-01
5.736001001148931522e+00,2.706961815217548417e-01
5.748579950712854547e+00,2.595917787915178465e-01
5.761158900276777572e+00,2.486395271806394747e-01
5.773737849840700598e+00,2.378463582213845851e-01
5.786316799404623623e+00,2.272191027647545436e-01
5.798895748968546648e+00,2.167644866573335549e-01
5.811474698532469674e+00,2.064891264845912511e-01
5.824053648096392699e+00,1.963995253833347443e-01
5.836632597660315724e+00,1.865020689259614395e-01
5.849211547224238750e+00,1.768030210791161072e-01
5.861790496788161775e+00,1.673085202393110871e-01
5.874369446352084800e+00,1.580245753480179483e-01
5.886948395916008714e+00,1.489570620886889185e-01
5.899527345479931739e+00,1.401117191681184870e-01
5.912106295043854765e+00,1.314941446844896389e-01
5.924685244607777790e+00,1.231097925844155533e-01
5.937264194171700815e+00,1.149639692112097294e-01
5.949843143735623840e+00,1.070618299465729284e-01
5.962422093299546866e+00,9.940837594782167552e-02
5.975001042863469891e+00,9.200845098272311673e-02
5.987579992427392916e+00,8.486673836394005577e-02
6.000158941991315942e+00,7.798775798502528833e-02
6.012737891555238967e+00,7.137586345984209268e-02
6.025316841119161992e+00,6.503523936722067911e-02
6.037895790683085906e+00,5.896989860259439081e-02
6.050474740247008931e+00,5.318367983829400125e-02
6.063053689810931957e+00,4.768024509410111189e-02
6.075632639374854982e+00,4.246307741960712867e-02
6.088211588938778007e+00,3.753547868983764246e-02
6.100790538502701033e+00,3.290056751554028963e-02
6.113369488066624058e+00,2.856127726945812198e-02
6.125948437630547083e+00,2.452035422983754945e-02
6.138527387194470109e+00,2.078035584234589478e-02
6.151106336758393134e+00,1.734364910149855180e-02
6.163685286322316159e+00,1.421240905262008067e-02
6.176264235886239184e+00,1.138861741528739667e-02
6.188843185450162210e+00,8.874061329126143802e-03
6.201422135014086123e+00,6.670332222754040211e-03
6.214001084578009149e+00,4.778824806587752411e-03
6.226580034141932174e+00,3.200736190148566196e-03
6.239158983705855199e+00,1.937065124428571147e-03
6.251737933269778225e+00,9.886113697944623295e-04
6.264316882833701250e+00,3.559751898299968477e-04
6.276895832397624275e+00,3.955697143727120608e-05
6.289474781961547301e+00,3.955697143725387239e-05
6.302053731525470326e+00,3.559751898299449145e-04
6.314632681089393351e+00,9.886113697943758102e-04
6.327211630653316377e+00,1.937065124428449716e-03
6.339790580217239402e+00,3.200736190148409637e-03
6.352369529781162427e+00,4.778824806587562458e-03
6.364948479345086341e+00,6.670332222753961281e-03
6.377527428909009366e+00,8.874061329125885328e-03
6.390106378472932391e+00,1.138861741528710350e-02
6.402685328036855417e+00,1.421240905261975454e-02
6.415264277600778442e+00,1.734364910149818403e-02
6.427843227164701467e+00,2.078035584234549579e-02
6.440422176728624493e+00,2.452035422983712271e-02
6.453001126292547518e+00,2.856127726945766054e-02
6.465580075856470543e+00,3.290056751553979697e-02
6.478159025420393569e+00,3.753547868983711511e-02
6.490737974984316594e+00,4.246307741960656662e-02
6.503316924548239619e+00,4.768024509410052902e-02
6.515895874112162645e+00,5.318367983829338369e-02
6.528474823676086558e+00,5.896989860259416183e-02
6.541053773240009583e+00,6.503523936721999910e-02
6.553632722803932609e+00,7.137586345984137104e-02
6.566211672367855634e+00,7.798775798502456669e-02
6.578790621931778659e+00,8.486673836393932024e-02
6.591369571495701685e+00,9.200845098272233957e-02
6.603948521059624710e+00,9.940837594782082898e-02
6.616527470623547735e+00,1.070618299465720957e-01
6.629106420187470761e+00,1.149639692112088690e-01
6.641685369751393786e+00,1.231097925844146651e-01
6.654264319315316811e+00,1.314941446844887230e-01
6.666843268879239837e+00,1.401117191681175156e-01
6.679422218443162862e+00,1.489570620886879193e-01
6.692001168007086775e+00,1.580245753480169213e-01
6.704580117571009801e+00,1.673085202393100324e-01
6.717159067134932826e+00,1.768030210791150247e-01
6.729738016698855851e+00,1.865020689259603848e-01
6.742316966262778877e+00,1.963995253833336618e-01
6.754895915826701902e+00,2.064891264845901409e-01
6.767474865390624927e+00,2.167644866573324169e-01
6.780053814954547953e+00,2.272191027647533779e-01
6.792632764518470978e+00,2.378463582213833916e-01
6.805211714082394003e+00,2.486395271806383089e-01
6.817790663646317029e+00,2.595917787915167363e-01
6.830369613210240054e+00,2.706961815217535650e-01
6.842948562774163079e+00,2.819457075446934469e-01
6.855527512338086993e+00,2.933332371871076871e-01
6.868106461902010018e+00,3.048515634351369186e-01
6.880685411465933043e+00,3.164933964955168322e-01
6.893264361029856069e+00,3.282513684091878381e-01
6.905843310593779094e+00,3.401180377143767086e-01
6.918422260157702119e+00,3.520858941561981204e-01
6.931001209721625145e+00,3.641473634397929260e-01
6.943580159285548170e+00,3.762948120239979488e-01
6.956159108849471195e+00,3.885205519525105622e-01
6.968738058413394221e+00,4.008168457194926648e-01
6.981317007977317246e+00,4.131759111665337381e-01
6.993895957541240271e+00,4.255899264078742972e-01
7.006474907105164185e+00,4.380510347807721749e-01
7.019053856669087210e+00,4.505513498178747023e-01
7.031632806233010236e+00,4.630829602384636257e-01
7.044211755796933261e+00,4.756379349553933600e-01
7.056790705360856286e+00,4.882083280945709869e-01
7.069369654924779312e+00,5.007861840237916029e-01
7.081948604488702337e+00,5.133635423877517256e-01
7.094527554052625362e+00,5.259324431460496996e-01
7.107106503616548387e+00,5.384849316109887596e-01
7.119685453180471413e+00,5.510130634819911943e-01
7.132264402744394438e+00,5.635089098734383795e-01
7.144843352308317463e+00,5.759645623327568353e-01
7.157422301872240489e+00,5.883721378455697426e-01
7.170001251436164402e+00,6.007237838247522221e-01
7.182580201000087428e+00,6.130116830802241346e-01
7.195159150564010453e+00,6.252280587663489042e-01
7.207738100127933478e+00,6.373651793037908853e-01
7.220317049691856504e+00,6.494153632727293068e-01
7.232895999255779529e+00,6.613709842743239475e-01
7.245474948819702554e+00,6.732244757573609961e-01
7.258053898383625580e+00,6.849683358070208783e-01
7.270632847947548605e+00,6.965951318927385838e-01
7.283211797511471630e+00,7.080975055721528966e-01
7.295790747075394655e+00,7.194681771481643562e-01
7.308369696639317681e+00,7.306999502761576393e-01
7.320948646203240706e+00,7.417857165184710277e-01
